transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,gross_profit
T001862,S18,2025-03-31,Electronics,1,NorthStar,West,267.82,333.45,51.0,3.62,113.21,333.45,65.63
T001269,S14,2025-06-08,Electronics,1,NorthStar,West,,274.55,13.0,3.47,101.4,274.55,
T001060,S16,2025-06-13,Electronics,3,NorthStar,South,261.19,325.71,53.0,6.14,162.41,977.13,193.56
T002822,S14,2025-03-27,Electronics,3,,West,241.38,335.05,,4.45,125.14,1005.15,281.01
T000095,S21,2025-02-25,Beauty,3,GlowWorks,North,17.7,35.31,102.0,6.63,152.19,105.93,52.83
T001347,S10,2025-01-10,Beauty,,GlowWorks,South,19.18,41.61,12.0,4.47,122.19,,
T002923,S04,2025-05-14,Electronics,5,NorthStar,East,311.07,413.83,126.0,2.85,67.14,2069.15,513.8
T000948,S22,2025-06-24,Home,2,BudgetSource,South,37.14,65.28,106.0,5.1,128.1,130.56,56.28
T000868,S15,2025-05-13,Grocery,2,FreshFarm,East,8.17,13.24,93.0,4.58,127.25,26.48,10.14
T000296,S27,2025-05-30,Electronics,2,NorthStar,West,262.34,354.38,38.0,4.34,136.98,708.76,184.08
T000495,S23,2025-05-31,Sports,5,ActivePro,South,55.47,100.81,37.0,3.49,72.72,504.05,226.7
T002734,S27,2025-04-21,Home,2,BudgetSource,West,42.39,79.93,12.0,5.0,140.73,159.86,75.08
T002839,S25,2025-01-13,Food,1,FreshFarm,West,7.61,11.54,9.0,5.19,160.15,11.54,3.93
T001679,S19,2025-06-22,Home,2,BudgetSource,South,47.79,82.49,113.0,5.11,125.95,164.98,69.4
T000553,S26,2025-03-09,Beauty,1,GlowWorks,West,19.12,43.55,18.0,5.63,167.63,43.55,24.43
T000180,S18,2025-05-12,Electronics,2,NorthStar,West,270.16,339.39,42.0,4.64,146.17,678.78,138.46
T000574,S28,2025-03-08,Home,2,BudgetSource,West,46.43,86.38,33.0,2.98,75.45,172.76,79.9
T000246,S14,2025-06-22,Grocery,1,FreshFarm,West,8.33,11.8,32.0,3.49,108.84,11.8,3.47
T000003,S27,2025-06-14,Electronics,4,NorthStar,West,266.61,364.44,9.0,4.73,165.69,1457.76,391.32
T002614,S12,2025-03-22,Apparel,1,StyleHub,South,25.41,53.0,141.0,4.13,110.54,53.0,27.59
T002112,S22,2025-02-12,Beauty,6,GlowWorks,South,15.39,37.42,22.0,4.44,123.15,224.52,132.18
T001191,S22,2025-02-17,Apparel,7,StyleHub,South,31.69,64.95,38.0,3.83,85.36,454.65,232.82
T000436,S16,2025-06-19,Apparel,2,StyleHub,South,25.09,54.8,148.0,5.43,120.99,109.6,59.42
T001952,S13,2025-04-02,Electronics,1,NorthStar,East,237.01,318.42,111.0,4.75,111.33,318.42,81.41
T001864,S29,2025-03-29,Apparel,2,StyleHub,West,30.43,71.08,20.0,4.69,129.79,142.16,81.3
T002390,S05,2025-06-07,Apparel,7,StyleHub,East,28.21,58.75,71.0,5.01,145.06,411.25,213.78
T002545,S20,2025-06-03,Home,10,BudgetSource,South,49.6,95.95,88.0,4.44,119.84,959.5,463.5
T000765,S26,2025-02-18,Beauty,3,GlowWorks,West,18.36,37.8,44.0,3.6,99.61,113.4,58.32
T000140,S11,2025-03-22,Electronics,4,NorthStar,South,212.85,283.26,42.0,3.85,99.1,1133.04,281.64
T000265,S22,2025-01-07,Sports,3,ActivePro,South,50.62,92.27,72.0,4.23,118.83,276.81,124.95
T002114,S08,2025-06-06,Grocery,2,FreshFarm,South,7.19,9.67,58.0,4.39,119.62,19.34,4.96
T002234,S24,2025-01-11,Apparel,1,StyleHub,West,23.7,54.63,52.0,4.72,132.57,54.63,30.93
T001334,S14,2025-02-11,Beauty,1,GlowWorks,West,20.6,42.58,21.0,4.55,136.78,42.58,21.98
T001461,S29,2025-02-22,Apparel,1,StyleHub,West,26.39,56.97,18.0,5.28,171.25,56.97,30.58
T000337,S17,2025-06-15,Apparel,5,StyleHub,North,31.45,62.92,74.0,,128.16,314.6,157.35
T000507,S16,2025-03-11,Beauty,3,GlowWorks,South,21.01,51.95,152.0,4.42,116.86,155.85,92.82
T000723,S11,2025-03-04,Sports,1,ActivePro,South,,95.35,46.0,3.13,75.23,95.35,
T000005,S23,2025-06-28,Grocery,2,FreshFarm,South,8.43,12.08,74.0,4.43,115.49,24.16,7.3
T002435,S04,2025-03-13,Electronics,3,NorthStar,East,242.6,321.71,86.0,5.11,110.75,965.13,237.33
T002890,S16,2025-01-26,Grocery,2,FreshFarm,South,9.31,15.82,50.0,4.38,124.39,31.64,13.02
T000722,S11,2025-06-24,Electronic,2,NorthStar,South,258.59,373.53,136.0,3.55,67.73,747.06,229.88
T000139,S18,2025-05-03,Electronics,2,NorthStar,West,215.01,291.81,21.0,4.74,151.32,583.62,153.6
T001984,S07,2025-02-25,Electronics,2,NorthStar,North,262.15,332.76,33.0,4.87,112.72,665.52,141.22
T002102,S08,2025-01-29,Beauty,2,GlowWorks,South,16.81,37.19,109.0,3.45,78.34,74.38,40.76
T002802,S14,2025-04-11,Home,2,BudgetSource,West,46.95,86.06,57.0,5.21,160.61,172.12,78.22
T000105,S01,2025-03-23,Electronics,5,NorthStar,East,249.73,342.26,12.0,3.81,110.41,1711.3,462.65
T002012,S29,2025-05-13,Electronics,2,NorthStar,West,197.81,250.44,62.0,2.62,89.12,500.88,105.26
T002512,S11,2025-02-22,Grocery,2,FreshFarm,South,8.6,14.71,13.0,5.29,144.95,29.42,12.22
T002221,S21,2025-01-07,Home,1,BudgetSource,North,41.14,74.73,143.0,3.39,75.47,74.73,33.59
T001148,S17,2025-04-12,Apparel,8,,North,28.41,57.39,128.0,6.49,130.26,459.12,231.84
T002732,S26,2025-05-31,Electronics,2,NorthStar,West,227.4,300.14,30.0,2.42,68.65,600.28,145.48
T000018,S11,2025-05-07,Grocery,1,FreshFarm,South,8.15,12.42,142.0,4.28,109.53,12.42,4.27
T002026,S13,2025-05-20,Grocery,7,FreshFarm,East,8.8,14.93,109.0,3.21,73.58,104.51,42.91
T002462,S12,2025-05-11,Grocery,3,FreshFarm,South,7.07,10.45,77.0,6.38,150.58,31.35,10.14
T000434,S12,2025-02-21,Grocery,3,FreshFarm,South,6.98,10.72,73.0,5.52,139.93,32.16,11.22
T001520,S15,2025-04-22,Grocery,9,FreshFarm,East,7.49,11.88,134.0,4.46,111.34,106.92,39.51
T000404,S14,2025-06-19,Grocery,8,FreshFarm,West,8.08,12.28,38.0,5.68,180.12,98.24,33.6
T000647,S19,2025-03-13,Home,3,BudgetSource,South,45.76,84.61,50.0,3.45,90.87,253.83,116.55
T001936,S28,2025-05-02,Beauty,2,GlowWorks,West,17.18,40.01,2.0,2.92,92.88,80.02,45.66
T001432,S07,2025-02-18,Grocery,1,FreshFarm,North,8.07,12.37,95.0,2.75,85.66,12.37,4.3
T000419,S14,2025-03-13,Home,6,BudgetSource,West,53.71,99.84,8.0,5.33,155.09,599.04,276.78
T002646,S29,2025-01-22,Home,,BudgetSource,West,44.73,87.63,27.0,5.42,156.45,,
T001166,S03,2025-06-27,Apparel,3,StyleHub,North,29.36,55.98,131.0,5.3,117.52,167.94,79.86
T001829,S11,2025-06-04,Sports,4,ActivePro,South,55.93,108.92,73.0,5.07,139.32,435.68,211.96
T000992,S15,2025-02-19,Apparel,2,StyleHub,East,31.0,62.71,128.0,5.45,102.23,125.42,63.42
T001005,S24,2025-01-12,Sports,1,ActivePro,West,45.11,94.99,,1.43,35.09,94.99,49.88
T002412,S12,2025-05-27,Beauty,2,GlowWorks,South,18.96,43.31,75.0,5.39,125.31,86.62,48.7
T001176,S17,,Apparel,1,StyleHub,North,27.69,58.06,135.0,4.16,117.21,58.06,30.37
T002990,S05,2025-04-19,Sports,3,ActivePro,East,57.46,111.65,,5.25,129.31,334.95,162.57
T000569,S16,2025-06-16,Sports,9,ActivePro,South,61.59,112.54,116.0,3.68,95.81,1012.86,458.55
T001639,S28,2025-01-28,Grocery,,FreshFarm,West,8.41,12.88,44.0,3.43,86.65,,
T002220,S01,2025-05-20,Home,,BudgetSource,East,42.57,77.4,127.0,4.55,128.57,,
T000672,S18,2025-04-24,Beauty,7,GlowWorks,West,16.57,37.48,64.0,6.07,147.92,262.36,146.37
T001474,S11,2025-05-27,Grocery,1,FreshFarm,South,8.61,13.3,21.0,3.37,83.89,13.3,4.69
T001900,S21,2025-01-15,Grocery,1,FreshFarm,North,6.26,9.01,76.0,2.81,67.39,9.01,2.75
T001217,S22,2025-02-05,Grocery,2,FreshFarm,South,7.95,12.41,28.0,3.96,86.31,24.82,8.92
T001316,S27,2025-01-10,Home,2,BudgetSource,West,47.69,84.56,31.0,5.58,161.99,169.12,73.74
T001386,S16,2025-05-18,Grocery,2,FreshFarm,South,8.16,12.55,15.0,5.46,158.81,25.1,8.78
T002150,S18,2025-03-12,Home,3,BudgetSource,West,41.63,81.41,51.0,5.25,144.87,244.23,119.34
T002290,S23,,Grocery,3,FreshFarm,South,7.21,10.22,17.0,5.57,159.26,30.66,9.03
T001621,S08,2025-03-30,Apparel,8,StyleHub,South,28.87,64.52,48.0,4.03,118.29,516.16,285.2
T001791,S18,2025-01-12,Grocery,4,FreshFarm,West,7.94,12.08,40.0,3.91,136.8,48.32,16.56
T000299,S26,2025-04-22,Apparel,4,StyleHub,West,23.29,54.34,47.0,3.67,105.46,217.36,124.2
T002752,S01,2025-01-16,Beauty,2,GlowWorks,East,16.72,37.19,34.0,3.57,90.61,74.38,40.94
T002109,S06,2025-04-08,Beauty,,GlowWorks,East,17.03,37.7,11.0,5.12,122.31,,
T002499,S11,2025-01-27,Grocery,1,FreshFarm,South,8.65,13.82,32.0,4.07,127.29,13.82,5.17
T001042,S18,2025-03-19,Sports,2,ActivePro,West,59.41,120.24,59.0,5.21,165.41,240.48,121.66
T001246,S13,2025-04-25,Grocery,1,FreshFarm,East,7.85,11.23,134.0,3.41,78.63,11.23,3.38
T000981,S05,2025-03-20,Apparel,4,StyleHub,East,32.18,73.33,51.0,4.17,127.19,293.32,164.6
T000642,S13,2025-03-03,Sports,1,ActivePro,East,61.21,119.64,124.0,4.64,122.76,119.64,58.43
T000664,S25,2025-04-03,Sports,2,ActivePro,West,55.21,120.02,26.0,4.0,140.09,240.04,129.62
T002711,S10,2025-05-28,Beauty,5,GlowWorks,South,18.35,43.18,140.0,3.35,77.32,215.9,124.15
T002672,S12,2025-02-16,Sports,4,ActivePro,South,62.64,118.72,27.0,4.36,122.43,474.88,224.32
T000325,S23,2025-03-03,Sports,3,ActivePro,South,56.74,112.31,26.0,3.74,93.31,336.93,166.71
T002992,S20,2025-03-23,Electronics,2,NorthStar,South,272.02,382.76,69.0,,114.07,765.52,221.48
T001857,S03,2025-01-12,Apparel,3,StyleHub,North,25.07,57.29,14.0,,115.94,171.87,96.66
T001640,S17,2025-05-23,Apparel,5,StyleHub,North,24.34,51.26,73.0,3.25,73.68,256.3,134.6
T000150,S26,2025-04-04,Sports,2,ActivePro,West,48.63,91.87,7.0,4.51,120.57,183.74,86.48
T001779,S17,2025-04-24,Grocery,4,FreshFarm,North,8.06,12.79,33.0,4.51,111.35,51.16,18.92
T002149,S01,2025-04-03,Grocery,3,FreshFarm,East,8.48,12.74,12.0,4.19,126.16,38.22,12.78
T000796,S23,2025-01-23,Sports,3,ActivePro,South,52.21,100.33,94.0,5.36,124.08,300.99,144.36
T001966,S05,2025-05-28,Grocery,3,FreshFarm,East,8.39,13.91,,5.54,142.29,41.73,16.56
T000023,S27,,Apparel,,StyleHub,West,29.51,66.59,27.0,3.8,96.61,,
T000841,S19,2025-05-21,Apparel,2,StyleHub,South,25.17,55.85,149.0,3.28,82.85,111.7,61.36
T001445,S24,2025-06-25,Apparel,2,,West,25.87,50.99,39.0,4.96,153.78,101.98,50.24
T000365,S09,2025-05-30,Apparel,4,StyleHub,East,23.71,54.67,115.0,2.19,60.28,218.68,123.84
T000304,S22,2025-05-20,Beauty,2,GlowWorks,South,19.79,47.49,117.0,3.69,96.68,94.98,55.4
T001706,S11,2025-04-09,Home,3,BudgetSource,South,40.59,72.34,111.0,3.1,72.92,217.02,95.25
T000689,S26,2025-01-22,Home,3,BudgetSource,West,40.77,74.54,1.0,5.27,144.73,223.62,101.31
T000557,S09,2025-01-30,Beauty,3,GlowWorks,East,18.09,41.11,78.0,3.37,77.06,123.33,69.06
T001154,S21,2025-05-10,Electronics,1,NorthStar,North,268.51,364.64,157.0,5.12,125.38,364.64,96.13
T002954,S15,2025-02-26,Electronics,1,NorthStar,East,250.36,338.16,78.0,5.05,119.82,338.16,87.8
T001546,S22,2025-01-13,Apparel,3,StyleHub,South,31.52,72.4,107.0,3.67,87.04,217.2,122.64
T000993,S16,2025-05-15,Beauty,9,GlowWorks,South,14.85,36.08,30.0,5.27,143.04,324.72,191.07
T002496,S26,2025-03-03,Apparel,2,StyleHub,West,26.34,57.75,0.0,4.44,123.8,115.5,62.82
T002607,S22,2025-06-01,Electronic,,NorthStar,South,303.11,400.72,38.0,5.63,111.66,,
T001821,S18,2025-03-04,Apparel,1,StyleHub,West,22.96,46.62,10.0,7.08,190.34,46.62,23.66
T001169,S13,2025-04-09,Grocery,3,,East,8.23,11.58,43.0,5.67,144.04,34.74,10.05
T001513,S27,2025-01-25,Electronics,3,NorthStar,West,217.25,278.19,19.0,6.54,195.64,834.57,182.82
T001630,S29,2025-01-14,Electronics,1,NorthStar,West,228.91,326.69,20.0,3.91,103.83,326.69,97.78
T001205,S29,2025-02-06,Apparel,3,StyleHub,West,27.53,61.43,19.0,4.29,107.82,184.29,101.7
T002971,S10,2025-06-08,Sports,4,ActivePro,South,49.32,100.55,145.0,4.87,97.66,402.2,204.92
T002692,S24,2025-05-23,Apparel,4,StyleHub,West,24.72,52.09,20.0,4.16,102.37,208.36,109.48
T001188,S11,2025-06-13,Apparel,1,StyleHub,South,23.85,50.6,99.0,4.75,111.5,50.6,26.75
T001260,S24,2025-03-31,Home,1,BudgetSource,West,48.15,83.23,15.0,2.66,68.94,83.23,35.08
T002733,S10,2025-03-31,Apparel,1,StyleHub,South,28.73,59.82,,4.23,104.79,59.82,31.09
T002573,S04,2025-03-23,Grocery,8,FreshFarm,East,8.25,13.89,25.0,3.74,97.13,111.12,45.12
T001016,S15,2025-03-16,Apparel,2,StyleHub,East,24.03,54.21,92.0,4.03,99.93,108.42,60.36
T001641,S19,2025-06-03,Beauty,5,GlowWorks,South,21.15,42.94,159.0,4.68,111.07,214.7,108.95
T000377,S05,2025-04-05,Apparel,1,StyleHub,East,29.08,61.07,68.0,3.28,79.97,61.07,31.99
T001732,S06,2025-04-03,Apparel,1,StyleHub,East,25.83,51.37,151.0,2.83,72.98,51.37,25.54
T002665,S25,2025-03-25,Electronics,7,NorthStar,West,225.29,307.77,16.0,5.44,155.16,2154.39,577.36
T000302,S26,2025-04-17,Electronics,4,NorthStar,West,226.87,335.81,40.0,5.46,175.52,1343.24,435.76
T001602,S09,2025-02-05,Electronics,1,NorthStar,East,263.27,337.04,10.0,5.7,165.1,337.04,73.77
T000883,S26,2025-05-16,Electronics,3,NorthStar,West,248.56,332.63,44.0,5.04,164.38,997.89,252.21
T002254,S08,2025-03-07,Grocery,3,FreshFarm,South,7.75,12.97,15.0,5.19,119.7,38.91,15.66
T000702,S15,2025-03-12,Beauty,9,GlowWorks,East,21.1,49.6,123.0,5.28,153.18,446.4,256.5
T001552,S24,2025-05-19,Electronics,,NorthStar,West,307.3,404.69,0.0,4.68,131.65,,
T002530,S13,2025-03-03,Apparel,2,StyleHub,East,29.85,57.85,20.0,2.86,72.42,115.7,56.0
T001667,S09,2025-04-23,Electronics,1,NorthStar,East,278.04,347.2,71.0,3.37,84.53,347.2,69.16
T001064,S21,2025-05-12,Electronics,1,NorthStar,North,224.65,277.84,72.0,5.51,166.97,277.84,53.19
T001556,S29,2025-01-07,Grocery,1,FreshFarm,West,8.44,11.26,19.0,5.08,144.6,11.26,2.82
T002694,S30,2025-02-28,Beauty,2,GlowWorks,West,16.96,38.28,27.0,5.02,184.4,76.56,42.64
T001477,S24,2025-01-01,Home,1,BudgetSource,West,42.75,76.26,15.0,3.69,122.28,76.26,33.51
T002881,S23,2025-01-30,Home,6,BudgetSource,South,39.97,72.87,81.0,4.33,103.17,437.22,197.4
T001568,S22,2025-03-18,Apparel,5,StyleHub,South,27.2,56.52,67.0,4.63,124.65,282.6,146.6
T002233,S07,2025-02-25,Electronics,3,NorthStar,North,202.56,292.86,67.0,3.06,67.33,878.58,270.9
T002469,S12,2025-05-17,Beauty,8,GlowWorks,South,18.08,40.56,122.0,6.32,128.57,324.48,179.84
T000967,S27,2025-03-29,Sports,2,ActivePro,West,53.39,92.81,55.0,4.34,124.59,185.62,78.84
T002550,S06,2025-04-16,Beauty,3,GlowWorks,East,17.32,37.37,109.0,4.86,129.0,112.11,60.15
T001671,S03,2025-05-21,Sports,7,ActivePro,North,47.86,87.71,151.0,4.64,139.06,613.97,278.95
T002798,S03,2025-04-18,Electronics,3,NorthStar,North,253.5,326.86,94.0,5.71,158.76,980.58,220.08
T002812,S19,2025-03-10,Sports,6,ActivePro,South,52.8,85.49,,4.13,107.1,512.94,196.14
T000578,S08,2025-05-10,Home,2,BudgetSource,South,49.77,91.01,37.0,2.72,81.68,182.02,82.48
T002707,S14,2025-04-02,Apparel,1,,West,25.73,56.53,5.0,6.06,178.4,56.53,30.8
T002601,S20,2025-01-19,Sports,1,ActivePro,South,50.49,97.0,118.0,3.63,91.34,97.0,46.51
T002072,S23,2025-05-29,Apparel,4,StyleHub,South,29.25,63.82,134.0,5.42,127.55,255.28,138.28
T001878,S13,2025-05-04,Electronics,1,NorthStar,East,295.96,392.27,101.0,3.93,97.68,392.27,96.31
T002576,S22,2025-01-08,Sports,4,ActivePro,South,53.74,111.35,89.0,3.4,92.15,445.4,230.44
T001280,S29,2025-03-23,Grocery,2,FreshFarm,West,6.13,9.42,44.0,3.61,106.84,18.84,6.58
T000400,S12,2025-01-05,Grocery,1,FreshFarm,South,8.37,12.15,84.0,5.95,166.01,12.15,3.78
T000083,S21,2025-04-10,Grocery,9,FreshFarm,North,8.11,12.68,118.0,,112.97,114.12,41.13
T000588,S03,2025-01-24,Beauty,3,GlowWorks,North,17.16,38.02,52.0,4.92,91.27,114.06,62.58
T001945,S15,2025-06-17,Apparel,3,StyleHub,East,28.98,61.41,146.0,3.75,77.53,184.23,97.29
T002848,S17,2025-03-08,Grocery,1,FreshFarm,North,8.75,13.29,135.0,3.2,63.66,13.29,4.54
T000882,S01,2025-01-05,Grocery,1,FreshFarm,East,6.72,11.78,132.0,4.75,134.53,11.78,5.06
T000847,S28,2025-05-28,Grocery,2,FreshFarm,West,9.02,13.05,44.0,4.95,164.23,26.1,8.06
T001644,S28,2025-01-18,Home,2,BudgetSource,West,46.1,85.08,0.0,5.06,196.95,170.16,77.96
T001986,S14,2025-04-21,Electronics,2,NorthStar,West,275.94,363.74,,5.21,154.49,727.48,175.6
T001609,S02,2025-05-19,Home,4,BudgetSource,South,40.38,80.6,43.0,3.32,112.89,322.4,160.88
T001909,S12,2025-04-21,Grocery,2,,South,7.65,11.79,54.0,3.82,108.81,23.58,8.28
T001167,S07,2025-01-11,Electronics,2,NorthStar,North,176.03,230.28,77.0,3.06,71.78,460.56,108.5
T001100,S27,2025-05-21,Electronics,2,NorthStar,West,277.63,362.69,50.0,2.75,69.15,725.38,170.12
T002480,S29,2025-03-25,Home,5,BudgetSource,West,53.28,86.09,,4.57,149.62,430.45,164.05
T001522,S12,2025-06-21,Sports,8,ActivePro,South,61.7,115.0,42.0,3.95,106.5,920.0,426.4
T001311,S01,2025-03-04,Sports,1,ActivePro,East,51.83,102.97,139.0,5.02,111.88,102.97,51.14
T001838,S14,2025-01-10,Home,1,BudgetSource,West,47.84,88.83,11.0,3.1,93.25,88.83,40.99
T001946,S13,2025-02-27,Electronics,1,NorthStar,East,233.69,303.93,76.0,4.36,109.4,303.93,70.24
T002543,S26,2025-01-30,Beauty,2,GlowWorks,West,,33.13,4.0,1.92,59.12,66.26,
T002946,S03,2025-02-11,Cosmetics,2,GlowWorks,North,21.35,46.61,44.0,5.94,133.95,93.22,50.52
T001698,S28,2025-03-22,Apparel,2,StyleHub,West,31.26,63.04,52.0,3.68,125.58,126.08,63.56
T001526,S30,2025-05-11,Beauty,2,GlowWorks,West,15.44,36.3,14.0,4.25,126.79,72.6,41.72
T001672,S12,2025-03-15,Apparel,1,StyleHub,South,24.42,50.96,74.0,4.0,98.57,50.96,26.54
T002002,S21,2025-06-01,Apparel,2,StyleHub,North,32.02,68.09,107.0,3.26,73.38,136.18,72.14
T001058,S28,2025-01-11,Grocery,1,FreshFarm,West,6.3,9.24,2.0,4.76,138.13,9.24,2.94
T002379,S03,2025-05-18,Apparel,1,StyleHub,North,29.71,62.42,35.0,3.58,96.3,62.42,32.71
T001309,S30,2025-01-08,Grocery,3,,West,7.53,10.66,34.0,4.34,122.34,31.98,9.39
T002404,S12,2025-02-16,Beauty,1,GlowWorks,South,,43.84,,3.57,104.14,43.84,
T000142,S10,2025-01-08,Beauty,1,GlowWorks,South,15.46,32.3,68.0,4.51,93.02,32.3,16.84
T001199,S24,2025-01-30,Apparel,,StyleHub,West,24.7,50.83,37.0,5.5,152.7,,
T001000,S29,2025-05-19,Sports,2,ActivePro,West,57.23,119.23,40.0,4.56,119.96,238.46,124.0
T002972,S22,2025-05-30,Apparel,1,StyleHub,South,24.03,48.08,152.0,4.57,99.11,48.08,24.05
T001103,S22,2025-05-19,Electronics,2,NorthStar,South,281.66,352.22,54.0,5.65,187.37,704.44,141.12
T000733,S17,2025-05-01,Sports,2,ActivePro,North,58.64,113.58,118.0,4.0,108.65,227.16,109.88
T002376,S30,2025-01-22,Electronics,,NorthStar,West,239.68,303.04,32.0,6.54,166.16,,
T001835,S14,2025-04-24,Sports,2,ActivePro,West,51.21,95.12,42.0,4.57,140.75,190.24,87.82
T001944,S27,2025-04-22,Electronics,1,NorthStar,West,227.11,281.13,53.0,5.82,156.66,281.13,54.02
T001813,S16,2025-01-17,Apparel,4,StyleHub,South,25.62,57.89,133.0,4.73,133.21,231.56,129.08
T002928,S15,2025-05-13,Grocery,3,FreshFarm,East,8.79,14.47,40.0,6.67,210.44,43.41,17.04
T001417,S05,2025-04-10,Grocery,8,FreshFarm,East,8.18,12.99,31.0,6.13,162.4,103.92,38.48
T002505,S10,2025-06-03,Electronics,2,NorthStar,South,226.37,322.92,67.0,4.3,113.76,645.84,193.1
T002517,S02,2025-06-14,Home,,BudgetSource,South,44.55,77.03,147.0,3.03,69.43,,
T002565,S15,2025-02-16,Beauty,2,GlowWorks,East,21.01,48.96,44.0,2.69,69.59,97.92,55.9
T001242,S11,2025-03-17,Apparel,3,StyleHub,South,30.88,64.05,36.0,3.75,84.09,192.15,99.51
T001336,S15,2025-03-20,Sports,1,ActivePro,East,53.06,92.05,138.0,6.52,150.37,92.05,38.99
T001250,S18,2025-06-25,Grocery,2,FreshFarm,West,9.87,14.94,16.0,4.07,135.69,29.88,10.14
T000838,S13,2025-04-26,Beauty,1,GlowWorks,East,17.78,38.3,112.0,3.61,75.76,38.3,20.52
T000121,S19,,Electronics,2,NorthStar,South,197.57,270.44,128.0,4.16,103.66,540.88,145.74
T001410,S09,2025-03-16,Grocery,2,FreshFarm,East,7.19,10.61,116.0,2.93,73.89,21.22,6.84
T002832,S22,2025-05-20,Beauty,6,GlowWorks,South,,38.33,150.0,3.96,84.79,229.98,
T000997,S22,2025-01-05,Grocery,,FreshFarm,South,8.34,13.5,99.0,4.75,136.19,,
T002628,S14,2025-04-18,Apparel,1,StyleHub,West,26.22,59.83,27.0,5.19,154.42,59.83,33.61
T002487,S03,2025-02-07,Sports,3,ActivePro,North,55.93,102.86,156.0,4.43,128.51,308.58,140.79
T001550,S18,2025-03-17,Apparel,1,StyleHub,West,27.36,58.22,43.0,4.61,157.8,58.22,30.86
T001904,S06,2025-03-16,Electronic,1,NorthStar,East,231.15,289.29,137.0,3.31,75.01,289.29,58.14
T002901,S13,2025-04-18,Sports,2,ActivePro,East,53.94,108.69,131.0,5.69,151.06,217.38,109.5
T001877,S25,2025-05-30,Grocery,1,FreshFarm,West,8.92,14.66,35.0,3.01,92.81,14.66,5.74
T002162,S12,2025-03-23,Electronics,1,NorthStar,South,250.47,329.36,43.0,4.43,112.6,329.36,78.89
T001433,S16,2025-06-03,Electronics,1,NorthStar,South,256.65,310.58,92.0,3.81,90.97,310.58,53.93
T002348,S27,2025-01-26,Electronics,2,NorthStar,West,231.85,312.53,47.0,5.55,147.57,625.06,161.36
T000063,S11,2025-06-07,Electronics,,NorthStar,South,314.4,416.12,134.0,5.34,136.49,,
T001788,S01,2025-06-22,Home,1,BudgetSource,East,37.61,76.47,110.0,3.93,109.72,76.47,38.86
T002651,S20,2025-03-05,Beauty,1,GlowWorks,South,16.96,37.61,36.0,4.22,97.37,37.61,20.65
T001321,S22,2025-01-27,Sports,1,ActivePro,South,50.68,97.12,46.0,5.58,109.91,97.12,46.44
T001924,S25,2025-04-15,Electronics,3,NorthStar,West,257.19,339.54,,1.93,62.86,1018.62,247.05
T000103,S12,2025-05-08,Apparel,2,StyleHub,South,29.16,62.78,150.0,5.62,140.4,125.56,67.24
T000536,S11,2025-05-30,Apparel,5,StyleHub,South,24.87,52.38,83.0,5.47,94.77,261.9,137.55
T001613,S11,2025-02-13,Sports,1,ActivePro,South,64.27,117.75,29.0,4.51,134.15,117.75,53.48
T002664,S23,,Electronics,7,NorthStar,South,228.44,303.89,143.0,3.88,85.18,2127.23,528.15
T001189,S13,2025-02-25,Beauty,,GlowWorks,East,16.42,35.46,138.0,5.15,129.6,,
T001488,S14,2025-02-06,Apparel,2,StyleHub,West,28.11,59.83,40.0,4.66,141.82,119.66,63.44
T001509,S23,2025-05-31,Electronics,2,NorthStar,South,253.81,318.8,97.0,3.79,99.15,637.6,129.98
T000871,S14,2025-03-17,Sports,2,ActivePro,West,57.53,114.78,31.0,3.09,90.44,229.56,114.5
T002555,S16,2025-05-29,Apparel,3,StyleHub,South,26.67,54.52,88.0,4.45,105.29,163.56,83.55
T002998,S26,2025-03-16,Electronics,4,NorthStar,West,273.23,362.27,38.0,4.11,98.42,1449.08,356.16
T001933,S21,2025-02-20,Grocery,2,FreshFarm,North,8.42,12.9,48.0,7.65,192.53,25.8,8.96
T000781,S20,2025-05-21,Sports,6,ActivePro,South,,87.25,87.0,6.77,153.78,523.5,
T000939,S20,2025-03-28,Grocery,2,FreshFarm,South,7.82,13.2,83.0,4.48,102.39,26.4,10.76
T000176,S27,2025-03-31,Grocery,1,FreshFarm,West,8.4,12.06,44.0,3.73,90.91,12.06,3.66
T001600,S02,2025-05-28,Sports,5,ActivePro,South,47.87,93.13,144.0,5.26,134.82,465.65,226.3
T001256,S13,2025-03-23,Home,6,BudgetSource,East,33.22,56.49,61.0,3.24,83.11,338.94,139.62
T000022,S23,2025-01-28,Grocery,2,FreshFarm,South,7.47,12.15,23.0,3.58,90.77,24.3,9.36
T001219,S08,2025-04-26,Grocery,6,FreshFarm,South,7.01,10.42,66.0,4.19,104.96,62.52,20.46
T001865,S06,2025-05-23,Home,5,BudgetSource,East,39.01,68.96,132.0,3.63,82.66,344.8,149.75
T002310,S18,2025-01-11,Beauty,1,GlowWorks,West,15.21,34.65,45.0,3.42,105.82,34.65,19.44
T002929,S04,2025-05-07,Grocery,1,FreshFarm,East,7.13,10.86,61.0,5.78,141.69,10.86,3.73
T000453,S20,2025-01-27,Sports,5,ActivePro,South,57.35,105.8,142.0,5.27,127.98,529.0,242.25
T001737,S01,2025-02-16,Beauty,1,GlowWorks,East,18.25,39.39,140.0,4.43,104.84,39.39,21.14
